airport_code,utc_timestamp,temperature,wind_speed,visibility,precipitation,snowfall,weather_condition
ATL,2024-01-05 00:00:00,60.9,29.9,2.0,0.94,0.0,Fog
ORD,2024-01-05 00:00:00,39.1,6.3,10.0,0.0,0.0,Overcast
DFW,2024-01-05 00:00:00,26.1,8.6,10.0,0.0,0.0,Clear
SEA,2024-01-05 00:00:00,21.4,4.6,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-05 00:00:00,29.5,5.2,10.0,0.0,0.0,Clear
MIA,2024-01-05 00:00:00,28.3,30.9,0.7,0.67,2.58,Snowstorm
BOS,2024-01-05 00:00:00,46.5,7.7,10.0,0.0,0.0,Clear
DEN,2024-01-05 00:00:00,17.6,13.3,10.0,0.0,0.0,Clear
JFK,2024-01-05 03:00:00,46.1,14.6,10.0,0.0,0.0,Overcast
LAX,2024-01-05 03:00:00,27.9,13.6,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-05 03:00:00,35.8,12.9,10.0,0.0,0.0,Clear
ORD,2024-01-05 03:00:00,22.2,10.1,10.0,0.0,0.0,Clear
DFW,2024-01-05 03:00:00,27.6,10.3,10.0,0.0,0.0,Overcast
SEA,2024-01-05 03:00:00,22.0,8.7,10.0,0.0,0.0,Clear
SFO,2024-01-05 03:00:00,30.3,9.7,10.0,0.0,0.0,Overcast
MIA,2024-01-05 03:00:00,52.9,6.2,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-05 03:00:00,31.8,36.0,1.1,0.35,0.81,Thunderstorm
DEN,2024-01-05 03:00:00,30.5,3.5,10.0,0.0,0.0,Partly Cloudy
JFK,2024-01-05 06:00:00,30.2,3.2,10.0,0.0,0.0,Clear
LAX,2024-01-05 06:00:00,10.4,13.4,10.0,0.0,0.0,Overcast
ATL,2024-01-05 06:00:00,36.5,9.4,10.0,0.0,0.0,Overcast
ORD,2024-01-05 06:00:00,18.3,27.7,2.3,0.38,2.86,Heavy Rain
DFW,2024-01-05 06:00:00,41.0,5.8,10.0,0.0,0.0,Overcast
SEA,2024-01-05 06:00:00,26.9,11.3,10.0,0.0,0.0,Overcast
SFO,2024-01-05 06:00:00,34.5,26.1,2.6,1.31,0.0,Thunderstorm
MIA,2024-01-05 06:00:00,37.0,43.3,2.2,1.05,0.0,Snowstorm
BOS,2024-01-05 06:00:00,43.4,4.9,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-05 06:00:00,53.2,13.4,10.0,0.0,0.0,Clear
JFK,2024-01-05 09:00:00,38.2,11.9,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-05 09:00:00,39.2,6.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-05 09:00:00,44.0,6.8,10.0,0.0,0.0,Clear
ORD,2024-01-05 09:00:00,33.6,4.4,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-05 09:00:00,21.6,10.3,10.0,0.0,0.0,Overcast
SEA,2024-01-05 09:00:00,46.6,7.7,10.0,0.0,0.0,Clear
SFO,2024-01-05 09:00:00,45.6,3.2,10.0,0.0,0.0,Overcast
MIA,2024-01-05 09:00:00,57.5,11.0,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-05 09:00:00,35.0,14.4,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-05 09:00:00,51.2,3.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-01-05 12:00:00,18.7,7.7,10.0,0.0,0.0,Overcast
LAX,2024-01-05 12:00:00,36.7,11.6,10.0,0.0,0.0,Overcast
ATL,2024-01-05 12:00:00,48.2,13.8,10.0,0.0,0.0,Clear
ORD,2024-01-05 12:00:00,35.9,5.9,10.0,0.0,0.0,Overcast
DFW,2024-01-05 12:00:00,22.8,5.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-05 12:00:00,30.2,6.1,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-05 12:00:00,44.7,6.7,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-05 12:00:00,28.8,6.3,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-05 12:00:00,33.7,5.2,10.0,0.0,0.0,Clear
DEN,2024-01-05 12:00:00,33.4,6.5,10.0,0.0,0.0,Clear
JFK,2024-01-05 15:00:00,19.1,8.8,10.0,0.0,0.0,Overcast
LAX,2024-01-05 15:00:00,39.4,7.5,10.0,0.0,0.0,Clear
ATL,2024-01-05 15:00:00,39.7,12.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-05 15:00:00,36.4,12.5,10.0,0.0,0.0,Overcast
DFW,2024-01-05 15:00:00,21.0,13.8,10.0,0.0,0.0,Clear
SEA,2024-01-05 15:00:00,52.5,12.4,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-05 15:00:00,41.9,12.7,10.0,0.0,0.0,Overcast
MIA,2024-01-05 15:00:00,39.6,8.4,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-05 15:00:00,30.5,8.7,10.0,0.0,0.0,Clear
DEN,2024-01-05 15:00:00,29.1,3.3,10.0,0.0,0.0,Overcast
JFK,2024-01-05 18:00:00,28.0,6.1,10.0,0.0,0.0,Clear
LAX,2024-01-05 18:00:00,28.6,9.0,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-05 18:00:00,41.7,8.3,10.0,0.0,0.0,Clear
ORD,2024-01-05 18:00:00,19.5,11.3,10.0,0.0,0.0,Overcast
DFW,2024-01-05 18:00:00,45.4,7.0,10.0,0.0,0.0,Overcast
SEA,2024-01-05 18:00:00,29.8,6.2,10.0,0.0,0.0,Clear
SFO,2024-01-05 18:00:00,24.0,3.8,10.0,0.0,0.0,Clear
MIA,2024-01-05 18:00:00,27.9,11.0,10.0,0.0,0.0,Overcast
BOS,2024-01-05 18:00:00,21.5,11.2,10.0,0.0,0.0,Clear
DEN,2024-01-05 18:00:00,43.2,5.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-01-05 21:00:00,51.7,3.7,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-05 21:00:00,39.2,5.1,10.0,0.0,0.0,Overcast
ATL,2024-01-05 21:00:00,28.2,8.1,10.0,0.0,0.0,Overcast
ORD,2024-01-05 21:00:00,40.2,7.2,10.0,0.0,0.0,Overcast
DFW,2024-01-05 21:00:00,24.1,14.1,10.0,0.0,0.0,Clear
SEA,2024-01-05 21:00:00,31.8,9.3,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-05 21:00:00,43.1,10.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-05 21:00:00,28.1,3.8,10.0,0.0,0.0,Clear
BOS,2024-01-05 21:00:00,28.2,7.2,10.0,0.0,0.0,Clear
DEN,2024-01-05 21:00:00,23.3,6.7,10.0,0.0,0.0,Partly Cloudy
JFK,2024-01-06 00:00:00,56.6,14.0,10.0,0.0,0.0,Overcast
LAX,2024-01-06 00:00:00,23.7,9.8,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-06 00:00:00,9.8,10.5,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-06 00:00:00,35.3,13.4,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-06 00:00:00,31.4,6.9,10.0,0.0,0.0,Overcast
SEA,2024-01-06 00:00:00,30.5,11.3,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-06 00:00:00,35.9,9.9,10.0,0.0,0.0,Clear
MIA,2024-01-06 00:00:00,40.5,14.1,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-06 00:00:00,29.8,12.9,10.0,0.0,0.0,Clear
DEN,2024-01-06 00:00:00,44.3,3.8,10.0,0.0,0.0,Partly Cloudy
JFK,2024-01-06 03:00:00,19.2,39.4,0.8,0.93,3.78,Fog
LAX,2024-01-06 03:00:00,35.4,4.3,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-06 03:00:00,18.4,9.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-06 03:00:00,47.6,3.7,10.0,0.0,0.0,Overcast
DFW,2024-01-06 03:00:00,41.5,8.2,10.0,0.0,0.0,Clear
SEA,2024-01-06 03:00:00,48.7,4.5,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-06 03:00:00,27.3,10.4,10.0,0.0,0.0,Overcast
MIA,2024-01-06 03:00:00,29.4,5.8,10.0,0.0,0.0,Clear
BOS,2024-01-06 03:00:00,40.0,4.6,10.0,0.0,0.0,Overcast
DEN,2024-01-06 03:00:00,57.9,5.3,10.0,0.0,0.0,Overcast
JFK,2024-01-06 06:00:00,15.6,7.6,10.0,0.0,0.0,Clear
LAX,2024-01-06 06:00:00,62.0,30.4,1.7,0.13,0.0,Snowstorm
ATL,2024-01-06 06:00:00,52.5,10.4,10.0,0.0,0.0,Clear
ORD,2024-01-06 06:00:00,42.9,26.0,2.9,1.22,0.0,Thunderstorm
DFW,2024-01-06 06:00:00,33.8,10.8,10.0,0.0,0.0,Clear
SEA,2024-01-06 06:00:00,30.6,4.2,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-06 06:00:00,42.3,10.4,10.0,0.0,0.0,Clear
MIA,2024-01-06 06:00:00,22.6,12.4,10.0,0.0,0.0,Clear
BOS,2024-01-06 06:00:00,39.7,3.9,10.0,0.0,0.0,Clear
DEN,2024-01-06 06:00:00,36.7,3.5,10.0,0.0,0.0,Clear
JFK,2024-01-06 09:00:00,34.8,8.4,10.0,0.0,0.0,Clear
LAX,2024-01-06 09:00:00,48.1,3.8,10.0,0.0,0.0,Clear
ATL,2024-01-06 09:00:00,39.6,11.2,10.0,0.0,0.0,Clear
ORD,2024-01-06 09:00:00,28.2,38.7,2.1,1.22,0.87,Thunderstorm
DFW,2024-01-06 09:00:00,21.5,12.3,10.0,0.0,0.0,Overcast
SEA,2024-01-06 09:00:00,25.3,7.3,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-06 09:00:00,37.8,6.2,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-06 09:00:00,27.9,9.2,10.0,0.0,0.0,Clear
BOS,2024-01-06 09:00:00,45.0,7.6,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-06 09:00:00,27.4,26.4,1.2,0.2,3.86,Snowstorm
JFK,2024-01-06 12:00:00,28.6,10.2,10.0,0.0,0.0,Clear
LAX,2024-01-06 12:00:00,44.3,9.2,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-06 12:00:00,31.4,5.7,10.0,0.0,0.0,Clear
ORD,2024-01-06 12:00:00,26.6,9.6,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-06 12:00:00,40.8,4.5,10.0,0.0,0.0,Overcast
SEA,2024-01-06 12:00:00,36.5,10.7,10.0,0.0,0.0,Overcast
SFO,2024-01-06 12:00:00,22.9,6.1,10.0,0.0,0.0,Overcast
MIA,2024-01-06 12:00:00,46.4,12.1,10.0,0.0,0.0,Clear
BOS,2024-01-06 12:00:00,22.1,28.0,2.4,0.48,2.39,Thunderstorm
DEN,2024-01-06 12:00:00,37.3,4.6,10.0,0.0,0.0,Overcast
JFK,2024-01-06 15:00:00,23.0,8.0,10.0,0.0,0.0,Clear
LAX,2024-01-06 15:00:00,34.6,9.1,10.0,0.0,0.0,Overcast
ATL,2024-01-06 15:00:00,36.6,8.2,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-06 15:00:00,26.4,12.7,10.0,0.0,0.0,Clear
DFW,2024-01-06 15:00:00,31.4,13.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-06 15:00:00,41.1,9.7,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-06 15:00:00,23.0,12.4,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-06 15:00:00,39.4,13.1,10.0,0.0,0.0,Clear
BOS,2024-01-06 15:00:00,42.7,13.1,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-06 15:00:00,46.2,15.0,10.0,0.0,0.0,Overcast
JFK,2024-01-06 18:00:00,52.3,10.1,10.0,0.0,0.0,Clear
LAX,2024-01-06 18:00:00,31.0,3.0,10.0,0.0,0.0,Overcast
ATL,2024-01-06 18:00:00,46.7,10.1,10.0,0.0,0.0,Clear
ORD,2024-01-06 18:00:00,29.3,3.8,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-06 18:00:00,53.6,11.1,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-06 18:00:00,53.9,3.3,10.0,0.0,0.0,Overcast
SFO,2024-01-06 18:00:00,26.8,28.4,2.5,1.09,3.26,Fog
MIA,2024-01-06 18:00:00,35.0,7.5,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-06 18:00:00,27.8,5.6,10.0,0.0,0.0,Overcast
DEN,2024-01-06 18:00:00,16.3,12.2,10.0,0.0,0.0,Clear
JFK,2024-01-06 21:00:00,36.9,10.6,10.0,0.0,0.0,Overcast
LAX,2024-01-06 21:00:00,40.8,7.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-06 21:00:00,43.5,5.4,10.0,0.0,0.0,Clear
ORD,2024-01-06 21:00:00,43.8,5.0,10.0,0.0,0.0,Overcast
DFW,2024-01-06 21:00:00,36.4,14.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-06 21:00:00,17.3,5.7,10.0,0.0,0.0,Clear
SFO,2024-01-06 21:00:00,31.3,8.5,10.0,0.0,0.0,Clear
MIA,2024-01-06 21:00:00,39.0,10.6,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-06 21:00:00,34.7,11.8,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-06 21:00:00,52.7,25.6,0.8,0.66,0.0,Fog
JFK,2024-01-07 00:00:00,38.5,21.4,1.2,0.47,0.0,Snowstorm
LAX,2024-01-07 00:00:00,36.2,12.4,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 00:00:00,44.1,12.3,10.0,0.0,0.0,Clear
ORD,2024-01-07 00:00:00,27.0,3.4,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-07 00:00:00,10.8,13.8,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-07 00:00:00,43.8,9.6,10.0,0.0,0.0,Overcast
SFO,2024-01-07 00:00:00,32.4,12.5,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-07 00:00:00,44.3,14.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-07 00:00:00,39.5,7.1,10.0,0.0,0.0,Overcast
DEN,2024-01-07 00:00:00,28.0,10.3,10.0,0.0,0.0,Clear
JFK,2024-01-07 03:00:00,28.9,11.2,10.0,0.0,0.0,Clear
LAX,2024-01-07 03:00:00,51.3,4.4,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 03:00:00,45.1,9.6,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-07 03:00:00,12.2,8.5,10.0,0.0,0.0,Clear
DFW,2024-01-07 03:00:00,24.0,5.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-07 03:00:00,32.8,7.9,10.0,0.0,0.0,Clear
SFO,2024-01-07 03:00:00,26.6,4.3,10.0,0.0,0.0,Overcast
MIA,2024-01-07 03:00:00,45.0,3.6,10.0,0.0,0.0,Overcast
BOS,2024-01-07 03:00:00,13.7,9.5,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-07 03:00:00,34.6,3.2,10.0,0.0,0.0,Clear
JFK,2024-01-07 06:00:00,25.3,14.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-07 06:00:00,39.6,9.7,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 06:00:00,34.4,9.5,10.0,0.0,0.0,Overcast
ORD,2024-01-07 06:00:00,27.6,10.9,10.0,0.0,0.0,Clear
DFW,2024-01-07 06:00:00,26.9,5.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-07 06:00:00,32.9,7.3,10.0,0.0,0.0,Clear
SFO,2024-01-07 06:00:00,53.7,7.8,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-07 06:00:00,45.8,4.9,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-07 06:00:00,28.6,13.9,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-07 06:00:00,45.3,9.1,10.0,0.0,0.0,Clear
JFK,2024-01-07 09:00:00,34.1,12.8,10.0,0.0,0.0,Clear
LAX,2024-01-07 09:00:00,31.8,10.4,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 09:00:00,26.4,8.8,10.0,0.0,0.0,Clear
ORD,2024-01-07 09:00:00,46.4,10.6,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-07 09:00:00,38.9,3.4,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-07 09:00:00,27.3,7.5,10.0,0.0,0.0,Overcast
SFO,2024-01-07 09:00:00,38.4,9.5,10.0,0.0,0.0,Overcast
MIA,2024-01-07 09:00:00,32.0,14.9,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-07 09:00:00,33.3,8.9,10.0,0.0,0.0,Overcast
DEN,2024-01-07 09:00:00,48.1,9.3,10.0,0.0,0.0,Clear
JFK,2024-01-07 12:00:00,29.0,11.9,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-07 12:00:00,51.4,10.8,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 12:00:00,43.0,6.0,10.0,0.0,0.0,Clear
ORD,2024-01-07 12:00:00,41.2,11.1,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-07 12:00:00,25.8,14.9,10.0,0.0,0.0,Overcast
SEA,2024-01-07 12:00:00,40.0,10.7,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-07 12:00:00,15.6,3.4,10.0,0.0,0.0,Clear
MIA,2024-01-07 12:00:00,36.3,12.1,10.0,0.0,0.0,Clear
BOS,2024-01-07 12:00:00,42.2,6.1,10.0,0.0,0.0,Clear
DEN,2024-01-07 12:00:00,41.7,3.0,10.0,0.0,0.0,Overcast
JFK,2024-01-07 15:00:00,33.7,13.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-07 15:00:00,25.3,14.7,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 15:00:00,31.2,3.3,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-07 15:00:00,34.8,13.3,10.0,0.0,0.0,Overcast
DFW,2024-01-07 15:00:00,43.4,10.5,10.0,0.0,0.0,Clear
SEA,2024-01-07 15:00:00,40.0,13.0,10.0,0.0,0.0,Overcast
SFO,2024-01-07 15:00:00,38.7,5.9,10.0,0.0,0.0,Clear
MIA,2024-01-07 15:00:00,53.4,6.6,10.0,0.0,0.0,Overcast
BOS,2024-01-07 15:00:00,41.6,41.9,2.7,0.56,0.0,Heavy Rain
DEN,2024-01-07 15:00:00,50.3,5.2,10.0,0.0,0.0,Overcast
JFK,2024-01-07 18:00:00,47.4,8.2,10.0,0.0,0.0,Overcast
LAX,2024-01-07 18:00:00,36.1,13.3,10.0,0.0,0.0,Overcast
ATL,2024-01-07 18:00:00,22.7,8.9,10.0,0.0,0.0,Clear
ORD,2024-01-07 18:00:00,42.9,13.9,10.0,0.0,0.0,Overcast
DFW,2024-01-07 18:00:00,41.5,6.8,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-07 18:00:00,61.9,10.2,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-07 18:00:00,31.5,8.3,10.0,0.0,0.0,Clear
MIA,2024-01-07 18:00:00,31.4,5.8,10.0,0.0,0.0,Overcast
BOS,2024-01-07 18:00:00,31.4,14.6,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-07 18:00:00,30.0,8.7,10.0,0.0,0.0,Clear
JFK,2024-01-07 21:00:00,57.9,26.4,1.4,0.76,0.0,Heavy Rain
LAX,2024-01-07 21:00:00,36.1,5.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-07 21:00:00,20.9,6.4,10.0,0.0,0.0,Clear
ORD,2024-01-07 21:00:00,34.2,3.1,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-07 21:00:00,30.2,8.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-07 21:00:00,42.8,3.5,10.0,0.0,0.0,Clear
SFO,2024-01-07 21:00:00,27.2,4.4,10.0,0.0,0.0,Overcast
MIA,2024-01-07 21:00:00,33.1,9.9,10.0,0.0,0.0,Overcast
BOS,2024-01-07 21:00:00,54.0,4.6,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-07 21:00:00,34.4,7.7,10.0,0.0,0.0,Overcast
JFK,2024-01-08 00:00:00,43.3,10.3,10.0,0.0,0.0,Clear
LAX,2024-01-08 00:00:00,33.2,14.5,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-08 00:00:00,41.9,37.9,2.6,0.16,0.0,Fog
ORD,2024-01-08 00:00:00,39.2,4.4,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-08 00:00:00,40.9,10.2,10.0,0.0,0.0,Clear
SEA,2024-01-08 00:00:00,45.9,22.0,1.4,1.42,0.0,Snowstorm
SFO,2024-01-08 00:00:00,48.3,10.2,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-08 00:00:00,48.3,14.0,10.0,0.0,0.0,Clear
BOS,2024-01-08 00:00:00,32.0,11.9,10.0,0.0,0.0,Clear
DEN,2024-01-08 00:00:00,31.8,33.3,0.9,0.12,1.98,Snowstorm
JFK,2024-01-08 03:00:00,26.6,13.9,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-08 03:00:00,34.0,7.1,10.0,0.0,0.0,Overcast
ATL,2024-01-08 03:00:00,45.5,3.9,10.0,0.0,0.0,Clear
ORD,2024-01-08 03:00:00,31.6,12.5,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-08 03:00:00,25.7,12.1,10.0,0.0,0.0,Overcast
SEA,2024-01-08 03:00:00,13.4,10.0,10.0,0.0,0.0,Partly Cloudy
SFO,2024-01-08 03:00:00,32.3,9.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-01-08 03:00:00,34.3,8.2,10.0,0.0,0.0,Clear
BOS,2024-01-08 03:00:00,31.9,3.3,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-08 03:00:00,42.8,7.1,10.0,0.0,0.0,Overcast
JFK,2024-01-08 06:00:00,39.4,13.2,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-08 06:00:00,48.3,10.0,10.0,0.0,0.0,Partly Cloudy
ATL,2024-01-08 06:00:00,53.9,8.8,10.0,0.0,0.0,Overcast
ORD,2024-01-08 06:00:00,30.4,4.6,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-08 06:00:00,24.0,38.9,1.6,0.5,3.65,Thunderstorm
SEA,2024-01-08 06:00:00,31.4,7.5,10.0,0.0,0.0,Overcast
SFO,2024-01-08 06:00:00,37.4,14.8,10.0,0.0,0.0,Clear
MIA,2024-01-08 06:00:00,44.0,4.8,10.0,0.0,0.0,Clear
BOS,2024-01-08 06:00:00,19.3,4.8,10.0,0.0,0.0,Clear
DEN,2024-01-08 06:00:00,23.7,5.0,10.0,0.0,0.0,Clear
JFK,2024-01-08 09:00:00,32.8,6.1,10.0,0.0,0.0,Overcast
LAX,2024-01-08 09:00:00,47.3,9.1,10.0,0.0,0.0,Overcast
ATL,2024-01-08 09:00:00,15.2,4.7,10.0,0.0,0.0,Overcast
ORD,2024-01-08 09:00:00,42.5,12.8,10.0,0.0,0.0,Overcast
DFW,2024-01-08 09:00:00,42.1,6.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-08 09:00:00,43.6,11.8,10.0,0.0,0.0,Clear
SFO,2024-01-08 09:00:00,61.4,14.6,10.0,0.0,0.0,Clear
MIA,2024-01-08 09:00:00,20.0,7.2,10.0,0.0,0.0,Overcast
BOS,2024-01-08 09:00:00,31.4,6.3,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-08 09:00:00,37.8,44.2,2.9,0.82,0.0,Fog
JFK,2024-01-08 12:00:00,46.3,7.5,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-08 12:00:00,34.5,9.8,10.0,0.0,0.0,Overcast
ATL,2024-01-08 12:00:00,37.4,9.9,10.0,0.0,0.0,Overcast
ORD,2024-01-08 12:00:00,10.8,8.5,10.0,0.0,0.0,Overcast
DFW,2024-01-08 12:00:00,50.2,8.7,10.0,0.0,0.0,Overcast
SEA,2024-01-08 12:00:00,52.0,13.2,10.0,0.0,0.0,Clear
SFO,2024-01-08 12:00:00,21.2,6.7,10.0,0.0,0.0,Overcast
MIA,2024-01-08 12:00:00,44.6,9.1,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-08 12:00:00,42.2,14.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-08 12:00:00,26.4,11.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-01-08 15:00:00,49.3,7.0,10.0,0.0,0.0,Overcast
LAX,2024-01-08 15:00:00,48.1,14.5,10.0,0.0,0.0,Overcast
ATL,2024-01-08 15:00:00,47.1,20.1,2.8,1.25,0.0,Thunderstorm
ORD,2024-01-08 15:00:00,20.6,13.2,10.0,0.0,0.0,Partly Cloudy
DFW,2024-01-08 15:00:00,32.8,6.4,10.0,0.0,0.0,Partly Cloudy
SEA,2024-01-08 15:00:00,26.3,27.7,1.9,0.98,2.52,Fog
SFO,2024-01-08 15:00:00,16.1,32.5,2.5,1.09,0.68,Heavy Rain
MIA,2024-01-08 15:00:00,37.1,11.0,10.0,0.0,0.0,Overcast
BOS,2024-01-08 15:00:00,27.3,14.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-08 15:00:00,25.6,3.3,10.0,0.0,0.0,Overcast
JFK,2024-01-08 18:00:00,19.6,14.7,10.0,0.0,0.0,Clear
LAX,2024-01-08 18:00:00,33.7,8.0,10.0,0.0,0.0,Clear
ATL,2024-01-08 18:00:00,4.8,10.5,10.0,0.0,0.0,Partly Cloudy
ORD,2024-01-08 18:00:00,36.8,11.6,10.0,0.0,0.0,Clear
DFW,2024-01-08 18:00:00,37.4,4.7,10.0,0.0,0.0,Overcast
SEA,2024-01-08 18:00:00,48.7,7.8,10.0,0.0,0.0,Overcast
SFO,2024-01-08 18:00:00,28.1,3.7,10.0,0.0,0.0,Clear
MIA,2024-01-08 18:00:00,30.9,3.0,10.0,0.0,0.0,Partly Cloudy
BOS,2024-01-08 18:00:00,42.1,13.7,10.0,0.0,0.0,Partly Cloudy
DEN,2024-01-08 18:00:00,44.3,7.1,10.0,0.0,0.0,Clear
JFK,2024-01-08 21:00:00,33.3,13.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-01-08 21:00:00,36.5,8.2,10.0,0.0,0.0,Clear
ATL,2024-01-08 21:00:00,41.0,4.4,10.0,0.0,0.0,Overcast
ORD,2024-01-08 21:00:00,33.3,7.7,10.0,0.0,0.0,Overcast
DFW,2024-01-08 21:00:00,39.6,6.1,10.0,0.0,0.0,Overcast
SEA,2024-01-08 21:00:00,44.0,14.6,10.0,0.0,0.0,Overcast
SFO,2024-01-08 21:00:00,35.9,4.3,10.0,0.0,0.0,Overcast
MIA,2024-01-08 21:00:00,37.0,15.0,10.0,0.0,0.0,Clear
BOS,2024-01-08 21:00:00,39.1,8.2,10.0,0.0,0.0,Overcast
DEN,2024-01-08 21:00:00,33.8,10.6,10.0,0.0,0.0,Overcast
JFK,2024-01-09 00:00:00,29.9,8.0,10.0,0.0,0.0,Clear
LAX,2024-01-09 00:00:00,33.5,11.6,10.0,0.0,0.0,Clear
ATL,2024-01-09 00:00:00,31.3,5.6,10.0,0.0,0.0,Clear
ORD,2024-01-09 00:00:00,56.0,3.4,10.0,0.0,0.0,Clear
DFW,2024-01-09 00:00:00,38.8,6.8,10.0,0.0,0.0,Clear
